annotation_row_id,query_id,query_text,doc_id,headline,snippet,shuffle_position
R069_54965,R069,cristiano ronaldo al nassr news,54965,سابق ال رانڈر عبدالرزاق نے اپنی موت کی خبر کی تردید کردی,کراچی11 جولائی 2018 پاکستانی ٹیم کے سابق ال رانڈر عبدالرزاق نے اپنی ہی موت کی تردید کرتے ہوئے ویڈیو پیغام جاری کردیا تفصیلات کے مطابق سماجی رابطے کی مختلف ویب سائٹس پر قومی کرکٹ ٹیم کے سابق ال رانڈر عبدالرزاق کی کار حادثے میں موت کی جھوٹی خبریں اور جعلی تصاویر زیر گردش تھیں انٹرنیٹ پر سابق بلے باز کی ایسی تصاویر سامنے ,7
R069_29966,R069,cristiano ronaldo al nassr news,29966,جب رونالڈو کا مجسمہ موضوع بحث بن گیا,لزبنپرتگال کے اسٹار فٹبالر کرسٹیانو رونالڈو کے نام سے ائرپورٹ کو منسوب کرنے کی تقریب تنازع کا شکار ہوگئیفرانسیسی خبر رساں ایجنسی کے مطابق بدھ کے روز ریال میڈرڈ فٹبال کلب کی نمائندگی کرنے والے کرسٹیانو رونالڈو کی کھیل کے لیے خدمات کے اعتراف میں پرتگال کی حکومت نے مدیرا ائرپورٹ کو رونالڈو کے نام سے منسوب کرنے کا فیصلہ کی,8
R069_49708,R069,cristiano ronaldo al nassr news,49708,کرسٹیانو رونالڈو ایک بار پھر میسی نیمار پر بازی لے گئے,لندن 92 نیوز کرسٹیانو رونالڈو ایک مرتبہ پھر لیونل میسی اور نیمار پر بازی لے گئے سٹار فٹبالر نے مسلسل دوسری اور مجموعی طور پر پانچویں مرتبہ فیفا پلئیر اف دی ایئر کا ایوارڈ جیت لیا لندن میں فیفا ایوارڈز دو ہزار سترہ کا رنگا رنگ میلہ سج گیا جہاں دنیائے فٹبال کے بہترین کھلاڑیوں نے شرکت کر کے تقریب کو چار چاند لگا دئیے فیفا,9
R069_30461,R069,cristiano ronaldo al nassr news,30461,میسی سے بڑا فٹبالر رونالڈو ہے,برازیل کو ورلڈ کپ جتوانے والے سابق کوچ منیجر لوئز فلپ اسکولری نے کرسٹیانو رونالڈو کو لیونل میسی سے بہتر کھلاڑی قرار دیتے ہوئے کہا ہے کہ پرتگالی اسٹرائیکر نے سخت محنت کے بل بوتے پر یہ مقام حاصل کیاایک انٹرویو میں دنیا کے دو بڑے کھلاڑیوں لیونل میسی اور رونالڈو کے حوالے سے سوال پر انہوں نے کہا کہ ویسے تو دونوں کھلاڑی الگ ,10
R070_88959,R070,کراچی stock exchange aaj close par kitne points par band hua,88959,کراچی کنگز یا اسلام اباد یونائیٹڈ دوسرا پلے اف کون جیتے گا,کراچیاج پاکستان سپر لیگ کا میچ کراچی کنگز اور اسلام اباد یونائیٹڈ کے درمیان کھیلا جائے گا کل تو کراچی اور لاہور کی ہتھنیوں کی پیش گوئی غلط ثابت ہوئی اج لاہور کی اونٹنی اور کراچی کی ہتھنی کیا کہتی ہیںکل پشاور زلمی کی دیوانی کراچی کی ملکہ اور لاہور کی سوزی کے دل ٹوٹے کوئٹہ گلیڈی ایٹرز کے اگےپشاور زلمی کی ایک نہ چلی اور ا,1
R070_65584,R070,کراچی stock exchange aaj close par kitne points par band hua,65584,میئر کراچی کی ورلڈ بینک کے وفد سے ملاقات,کراچی03 اکتوبر2018میئر کراچی وسیم اختر سے ورلڈ بینک کے وفد سے ملاقات کی ہے جس کی صدارت عالمی بینک ڈائریکٹر ورلڈ بینک ایلنگون نے کی ورلڈ بینک کے وفد سے ملاقات میں میئر کراچی وسیم اختر نے ورلڈ بینک کے ساتھ بہتر تعاون اور کراچی کی ترقی کی امید کا اظہار کیا اس موقع پر میئر کراچی وسیم اختر نے بتایا گذشتہ دو سالوں میں کراچی ,2
R070_111021,R070,کراچی stock exchange aaj close par kitne points par band hua,111021,16ویں مائی کراچی نمائش کا افتتاح ہوگا,نمائش روز تک جاری رہنے کے بعد 7اپریل 2019 کو ختم ہوگی فوٹو فائل کراچی16ویں مائی کراچی نمائش کا افتتاح ایکسپو سینٹر کراچی میں ہوگا کراچی چیمبر اف کامرس اینڈ انڈسٹری کے تحت16ویں مائی کراچی نمائش کا افتتاح ایکسپو سینٹر کراچی میں ہوگا جس میں ملکی وغیر ملکی نمائش کنندگان تقریبا 10لاکھ سے زائدافراد کے سامنے اپنی خدمات اور مص,3
R070_62963,R070,کراچی stock exchange aaj close par kitne points par band hua,62963,بارہویں مائی کراچی نمائش کا اغاز,بین الاقوامی سطح پر کراچی کے مثبت تاثر کو اجاگر کرنے کی غرض سے بارہویں مائی کراچی نمائش کا کراچی ایکسپو سینٹر میں اغاز ہوگیا نمائش دس تا بارہ اپریل جاری رہے گی کراچی ایکسپو سینٹر میں بارہویں بین الاقوامی مائی کراچی نمائش جاری ہے نمائش کی افتتاحی تقریب میں مہمان خصوصی وزیر اعلی سندھ کمشنر کراچی اور صنعت تجارت سے تعلق رک,4
R070_57899,R070,کراچی stock exchange aaj close par kitne points par band hua,57899,کراچی پولو ٹورنامنٹ کا فائنل کراچی ریڈ کی فتح,کراچی پولو ٹورنامنٹ کے فائنل میں کراچی ریڈ نے کراچی بلیک کو دو کے مقابلے میں چھ گول سے شکست دے کرٹورنامنٹ اپنے نام کرلیاجبکہ کور کمانڈر کراچی نے کھلاڑیوں میں انعامات تقسیم کیے ملیر گیریژن میں کھیلے جانے والے کراچی پولو ٹورنامنٹ کے فائنل میں کور کمانڈر کراچی لیفیٹیننٹ جنرل نوید مختارنے بطورمہمان خصوصی شرکت کی جبکہ انکے ,5
R070_76727,R070,کراچی stock exchange aaj close par kitne points par band hua,76727,کراچی تاجراتحاد کا کراچی کو جرائم اور اسلحے سے پاک کرنے کا مطالبہ,کراچی کراچی تاجراتحاد نے کراچی شہر کو جرائم اور اسلحے سے پاک کرنیکا مطالبہ کیا ہے تاجراتحادنے مزید مطالبہ کیا کہ کراچی میں ایک درجن سے زائد علاقے نوگوایریاز ہیں جن کا خاتمہ ضروری ہےجبکہ اغوا برائے تاوان اوربھتہ خوری کے خلاف موثرقانون سازی کی جائے,6
R070_18837,R070,کراچی stock exchange aaj close par kitne points par band hua,18837,کراچی دھماکہ,کراچی کے علاقے نیو ٹان کے قریب دھماکے کے نتیجے میں صدر مملکت صف علی زرداری کے چیف سیکورٹی گارڈ بلال شیخ سمیت چار افراد ہلاک ہوگئےسینئر پولیس اہلکاروں نے اس بات کی تصدیق کردی ہے کہ دھماکہ خود کش تھا ایس پی پولیس عثمان باجوہ نے ڈان ڈاٹ کام کو بتایا دھماکہ خودکش تھا جبکہ اس کا ہدف بلال شیخ تھے تفصیل کے لیے کلک کریں,7
R070_86673,R070,کراچی stock exchange aaj close par kitne points par band hua,86673,کراچی کنگز نے اسلام اباد یونائیٹڈ کو اٹھ رنز سے ہرادیا,پاکستان سپر لیگ کے اج کھیلے جانے والے دوسرے میں کراچی کنگز نے اسلام ابادیونائیٹڈ کی ٹیم کو اٹھ رنز سے ہرادیا میچ کا فیصلہ ڈک ورتھ لوئس طریقہ کار کے مطابق کیا گیا اسلام اباد نے کراچی کنگز کو جیت کے لیے 91رنز کا ہدف دیاتھا جس پر کراچی کی ٹیم ہدف کے تعاقب میں تھی کہ بارش کی وجہ سے امپائروں نے میچ کا فیصلہ کراچی کے حق میں ,8
R070_30424,R070,کراچی stock exchange aaj close par kitne points par band hua,30424,کراچی دوڑے گا کراچی کنگز کی میراتھن,پاکستان سپر لیگ کی فرنچائز کراچی کنگز نے شہر قائد میں ایک میراتھن کا انعقاد کیا جس میں شہر کی نامور شخصیات اور شہریوں نے بڑی تعداد میں شرکت کیپاکستان سپر لیگ کے قریب اتے ہیں ایونٹ کے سلسلے میں جوش خروش بڑھتا جا رہا ہے اور اسی سلسلے میں کراچی کی فرنچائز کراچی کنگز نے تین تلوار کے قریب ایک میراتھن کا انعقاد کیا جس میں شہ,9
R071_24433,R071,Lahore mein smog season mein schools band kyun hoti hain aur hukumat kya kar rahi hai,24433,بچوں میں بولنے میں تاخیر کی وجہ برقی الات,ماہرین کے مطابق الیکٹرانک الات اور اسکرین کی وجہ سے بچوں میں دیر سے بولنے کا رحجان بڑھ رہا ہے فائل تصویر اے پیواشنگٹن سائنس داں کہتے ہیں کہ الیکٹرونک مصنوعات کا بڑھتا ہوا استعمال بچوں میں دیر سے بولنے اور بات کرنے میں دقت محسوس کرنے کا ذمہ دار ہےتحقیق دانوں کے مطابق بچے کے لیے ماں کی گود پہلی درس گاہ ہوتی ہے یہیں سے وہ,1
R071_24810,R071,Lahore mein smog season mein schools band kyun hoti hain aur hukumat kya kar rahi hai,24810,لاہور میں اسموگ زمبابوے کے خلاف ٹی ٹوئنٹی میچز راولپنڈی منتقل,پاکستان کرکٹ بورڈ پی سی بی نے لاہور میں اسموگ کے باعث زمبابوے خلاف سیریز میں شامل تینوں ٹی ٹوئنٹی میچز راولپنڈی جبکہ ایچ بی ایل پی ایس ایل 2020 کے بقیہ میچز کراچی منتقل کرنے کا اعلان کردیاپی سی بی نے ئندہ ماہ لاہور میں اسموگ کی ممکنہ شدت کی بنا پر کھلاڑیوں کی صحت کو مدنظر رکھتے ہوئے لاہور میں شیڈول میچز کو راولپنڈی اور,2
R071_66314,R071,Lahore mein smog season mein schools band kyun hoti hain aur hukumat kya kar rahi hai,66314,معروف اسٹیج ٹی وی اور فلم اداکار اشرف راہی چل بسے,لاہور 26 دسمبر 2019 اسٹیج ٹی وی اور فلم اداکار اشرف راہی دل کا دورہ پڑنے سے انتقال کر گئے اشرف راہی کئی برس سے مختلف امراض کا شکار تھے لاہور میں معروف اسٹیج ٹی وی اور فلم اداکار اشرف راہی چل بسے اداکار کو رات کو دل کا دورہ پڑا تھا اسپتال منتقل کیا گیا لیکن جانبر نہ ہو سکے اشرف راہی کئی برس سے مختلف امراض کا شکار تھے اد,3
R071_48092,R071,Lahore mein smog season mein schools band kyun hoti hain aur hukumat kya kar rahi hai,48092,سلطان راہی کی 24ویں برسی منائی جا رہی ہے,لاہور 92 نیوز فن کا سلطان راہی اج اس دنیا میں موجود نہیں مگر ان کی جانداراداکاری کی بازگشت اج بھی سنائی دیتی ہے ان کے مداح اج ان کی 24ویں برسی منارہے ہیں پاکستان میں فن کاسلطان ایک ہی شخص کہلایا جسے سلطان راہی کے نام سے یاد کیا جاتاہے 41 سال تک فلموں کی کامیابی کی ضمانت سمجھے جانے والے سلطان راہی 24 جون 1938 کو اترپردی,4
R071_31760,R071,Lahore mein smog season mein schools band kyun hoti hain aur hukumat kya kar rahi hai,31760,ملک کے سافٹ امیج میں کھیلوں کا کردار,حافظ رمضان مجھے اس لیے یاد ہے کہ وہ میرے بڑے بھائی کا کلاس فیلو تھا اسے شاید یاد نہ ہو لیکن مجھے یاد ہے جب اسکول کے اندر کھیلوں کے مقابلے ہو رہے تھے تو وہ فٹ بال کی ٹیم میں تھا اور ایک دفعہ تو وہ فٹ بال کو کھلاڑیوں کے بیچ سے نکالتا ہوا یوں سب کو پیچھے چھوڑ گیا جیسے وہ اکیلا ہی کھیلنے یا ہویاد کی کھڑکی سے وہ اسکول میں ہ,5
R071_41326,R071,Lahore mein smog season mein schools band kyun hoti hain aur hukumat kya kar rahi hai,41326,اسموگ پاک زمبابوے سیریز اور پی ایس ایل کے لاہور میں شیڈول میچز راولپنڈی اور کراچی منتقل,لاہور 92 نیوز اسموگ نے پاکستان اور زمبابوے سیریز کا شیڈول تبدیل کردیا پاکستان اور زمبابوے کے درمیان ہونیوالی سیریز اور پی ایس ایل کے لاہور میں شیڈول تمام میچز راولپنڈی اور کراچی منتقل کردیئے گئے اسموگ ماحول کے ساتھ ساتھ کھیلوں کو بھی متاثر کرنی لگی اسموگ کے ممکنہ خطرات کے پیش نظر پی سی بی نے پاک زمبابوے سیریز اور پی ای,6
